"id","display_name","issn_l","count"
"https://openalex.org/S71199174","Applied and Computational Harmonic Analysis","1063-5203",5
"https://openalex.org/S73121659","Computer Science Review","1574-0137",5
"https://openalex.org/S93787993","IEEE Transactions on Evolutionary Computation","1089-778X",5
"https://openalex.org/S177771411","Theory of Probability and Its Applications","0040-585X",5
"https://openalex.org/S180838163","Journal of Cheminformatics","1758-2946",5
"https://openalex.org/S195231649","Entropy","1099-4300",5
"https://openalex.org/S10082577","Journal of Documentation","0022-0418",5
"https://openalex.org/S15239247","International Journal of Environmental Research and Public Health","1660-4601",5
"https://openalex.org/S50368787","Electronic Notes in Theoretical Computer Science","1571-0661",5
"https://openalex.org/S113611870","Environmental Modelling & Software","1364-8152",5
"https://openalex.org/S105380075","IEEE Computer Graphics and Applications","0272-1716",5
"https://openalex.org/S163534328","Marketing Science","0732-2399",4
"https://openalex.org/S81011612","International Journal of Bifurcation and Chaos","0218-1274",4
"https://openalex.org/S4210197613","Journal of the Association for Information Science and Technology","2330-1635",4
"https://openalex.org/S71584477","Bulletin of the American Mathematical Society","0273-0979",4
"https://openalex.org/S2734413303","National Science Review","2053-714X",4
"https://openalex.org/S4210194109","Journal of Transportation Engineering","0733-947X",4
"https://openalex.org/S2530642067","Network Science","2050-1242",4
"https://openalex.org/S48050435","Structural and Multidisciplinary Optimization","1615-147X",4
"https://openalex.org/S112262039","Multimedia Systems","0942-4962",4
"https://openalex.org/S146764194","IEEE Wireless Communications","1536-1284",4
"https://openalex.org/S2495854775","IEEE Journal of Biomedical and Health Informatics","2168-2194",4
"https://openalex.org/S112778392","The Annals of Applied Statistics","1932-6157",4
"https://openalex.org/S4210238040","Synthesis lectures on data, semantics and knowledge","2691-2023",4
"https://openalex.org/S193368155","Journal of Graph Theory","0364-9024",4
"https://openalex.org/S2898313988","Computer Graphics and Image Processing","0146-664X",4
"https://openalex.org/S4210235286","Physical review. E","2470-0045",4
"https://openalex.org/S131268793","Canadian Journal of Mathematics","0008-414X",4
"https://openalex.org/S2765037494","Spatial Statistics","2211-6753",4
"https://openalex.org/S2498839158","Intelligent Data Analysis","1088-467X",4
"https://openalex.org/S120629676","IEEE Signal Processing Letters","1070-9908",4
"https://openalex.org/S4210226432","Quantum","2521-327X",4
"https://openalex.org/S4210191297","SIAM Journal on Algebraic and Discrete Methods","0196-5212",4
"https://openalex.org/S1250476","Journal of Internet Services and Applications","1867-4828",4
"https://openalex.org/S86192639","IT Professional","1520-9202",4
"https://openalex.org/S134177497","IEEE Transactions on Fuzzy Systems","1063-6706",4
"https://openalex.org/S53142634","International Journal of Medical Informatics","1386-5056",4
"https://openalex.org/S177487720","Peer-to-Peer Networking and Applications","1936-6442",4
"https://openalex.org/S181240966","International Journal on Semantic Web and Information Systems","1552-6283",4
"https://openalex.org/S35223124","Psychological Review","0033-295X",4
"https://openalex.org/S4210175730","Advances in Data Analysis and Classification","1862-5355",4
"https://openalex.org/S4210192150","Data-centric systems and applications","2197-9723",4
"https://openalex.org/S169411308","Fuzzy Sets and Systems","0165-0114",4
"https://openalex.org/S2480581173","Progress in Artificial Intelligence","2192-6352",4
"https://openalex.org/S148561398","Scientometrics","0138-9130",4
"https://openalex.org/S128350725","Communication in Statistics- Theory and Methods","0361-0926",4
"https://openalex.org/S85375271","International Journal of Parallel Emergent and Distributed Systems","1744-5760",4
"https://openalex.org/S62201805","Journal of Economic Behavior & Organization","0167-2681",4
"https://openalex.org/S61906035","IEEE Security & Privacy","1540-7993",4
"https://openalex.org/S17147961","International Journal of Cooperative Information Systems","0218-8430",4
"https://openalex.org/S140982614","Pervasive and Mobile Computing","1574-1192",4
"https://openalex.org/S131921510","ACM SIGGRAPH Computer Graphics","0097-8930",4
"https://openalex.org/S155349577","Journal of Bioinformatics and Computational Biology","0219-7200",4
"https://openalex.org/S91252481","Computer Speech & Language","0885-2308",4
"https://openalex.org/S197939330","PLoS Medicine","1549-1277",4
"https://openalex.org/S90108747","International Journal on Document Analysis and Recognition (IJDAR)","1433-2825",4
"https://openalex.org/S95464858","Econometrica","0012-9682",4
"https://openalex.org/S4210190811","International Journal of Human-Computer Studies","1071-5819",4
"https://openalex.org/S50372074","Applied Mathematics and Computation","0096-3003",4
"https://openalex.org/S9424914","Statistics & Probability Letters","0167-7152",4
"https://openalex.org/S84409260","BioData Mining","1756-0381",4
"https://openalex.org/S100460328","Scientific American","0036-8733",4
"https://openalex.org/S3084184","Computer Networks and ISDN Systems","0169-7552",4
"https://openalex.org/S149131268","Journal of Economic Theory","0022-0531",4
"https://openalex.org/S1382107","Israel Journal of Mathematics","0021-2172",4
"https://openalex.org/S61773069","Journal of Chemometrics","0886-9383",4
"https://openalex.org/S4210240273","Topics in information systems","1431-9365",4
"https://openalex.org/S25827807","International Journal of Computational Geometry & Applications","0218-1959",4
"https://openalex.org/S4387284122","Proceedings of the AAAI Conference on Human Computation and Crowdsourcing","2769-1330",4
"https://openalex.org/S128368299","Mechanical Systems and Signal Processing","0888-3270",4
"https://openalex.org/S72880728","The Journal of Economic Perspectives","0895-3309",4
"https://openalex.org/S165364243","New Generation Computing","0288-3635",4
"https://openalex.org/S205663195","Algorithms for Molecular Biology","1748-7188",4
"https://openalex.org/S160089246","Naval Research Logistics Quarterly","0028-1441",4
"https://openalex.org/S40212770","The Annals of Probability","0091-1798",4
"https://openalex.org/S4210174050","ACM Transactions on Privacy and Security","2471-2566",4
"https://openalex.org/S36560696","ACM SIGMOBILE Mobile Computing and Communications Review","1559-1662",4
"https://openalex.org/S3035238565","Cybersecurity","2523-3246",4
"https://openalex.org/S65753830","Soft Computing","1432-7643",4
"https://openalex.org/S196647941","IEEE Transactions on Communications","0090-6778",4
"https://openalex.org/S49861241","The Lancet","0140-6736",4
"https://openalex.org/S153467142","Journal of Experimental & Theoretical Artificial Intelligence","0952-813X",4
"https://openalex.org/S129150467","Journal of The Royal Society Interface","1742-5662",4
"https://openalex.org/S8553189","Nature Reviews Genetics","1471-0056",4
"https://openalex.org/S110615584","International Journal on Digital Libraries","1432-1300",4
"https://openalex.org/S199497470","IEEE Transactions on Audio Speech and Language Processing","1558-7916",4
"https://openalex.org/S35917800","Ecology","0012-9658",4
"https://openalex.org/S142305363","Computer Physics Communications","0010-4655",4
"https://openalex.org/S59098468","Bulletin of the Seismological Society of America","0037-1106",4
"https://openalex.org/S4210201502","USSR Computational Mathematics and Mathematical Physics","0041-5553",4
"https://openalex.org/S4210185969","ACM/IMS Transactions on Data Science","2577-3224",4
"","","2097-406X",4
"https://openalex.org/S4210222342","Notes on numerical fluid mechanics and multidisciplinary design","1612-2909",4
"https://openalex.org/S177675236","Journal of Symbolic Logic","0022-4812",4
"https://openalex.org/S39019318","The Cartographic Journal","0008-7041",4
"https://openalex.org/S4210209060","Big Data Mining and Analytics","2096-0654",4
"https://openalex.org/S205498627","Wireless Networks","1022-0038",4
"https://openalex.org/S4210219319","International series in management science/operations research/International series in operations research & management science","0884-8289",4
"https://openalex.org/S94821547","Computers & Graphics","0097-8493",4
"https://openalex.org/S4210233669","Proceedings - IEEE Symposium on Security and Privacy/Proceedings of the ... IEEE Symposium on Security and Privacy","1081-6011",4
"https://openalex.org/S172276550","Journal of Biomedical Semantics","2041-1480",4
"https://openalex.org/S66124381","IEEE Spectrum","0018-9235",4
"https://openalex.org/S141808269","Remote Sensing of Environment","0034-4257",4
"https://openalex.org/S8265502","Biometrics","0006-341X",4
"https://openalex.org/S165559636","International Journal of Human-Computer Interaction","1044-7318",3
"https://openalex.org/S184816971","International Journal of Production Economics","0925-5273",3
"https://openalex.org/S126160977","Mathematical Methods of Operations Research","1432-2994",3
"https://openalex.org/S2898405271","IFAC-PapersOnLine","2405-8963",3
"https://openalex.org/S193995496","Computational Complexity","1016-3328",3
"https://openalex.org/S2495769766","Digital Communications and Networks","2352-8648",3
"https://openalex.org/S111418578","Journal of Heuristics","1381-1231",3
"https://openalex.org/S60779006","Computers in Industry","0166-3615",3
"https://openalex.org/S25707077","Journal of Statistical Planning and Inference","0378-3758",3
"https://openalex.org/S4306421405","ACM Transactions on Asian and Low-Resource Language Information Processing","2375-4699",3
"https://openalex.org/S4393917809","Lecture notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","1867-8211",3
"https://openalex.org/S73260565","Reviews of Modern Physics","0034-6861",3
"https://openalex.org/S2484352698","IEEE Transactions on Network Science and Engineering","2327-4697",3
"https://openalex.org/S4210174798","SN Computer Science","2661-8907",3
"https://openalex.org/S4210207695","Journal of the London Mathematical Society","0024-6107",3
"https://openalex.org/S92430692","Fundamenta Mathematicae","0016-2736",3
"https://openalex.org/S4210234608","KI - Künstliche Intelligenz","0933-1875",3
"https://openalex.org/S119722071","Annals of Internal Medicine","0003-4819",3
"https://openalex.org/S112809824","ACM Transactions on Reconfigurable Technology and Systems","1936-7406",3
"https://openalex.org/S183285281","Advances in computers","0065-2458",3
"https://openalex.org/S2764999920","International Journal of Machine Learning and Cybernetics","1868-8071",3
"https://openalex.org/S107516304","BMC Medical Informatics and Decision Making","1472-6947",3
"https://openalex.org/S52430896","Journal of Optimization Theory and Applications","0022-3239",3
"https://openalex.org/S202254422","Evolving Systems","1868-6478",3
"https://openalex.org/S2499224501","IEEE Cloud Computing","2325-6095",3
"https://openalex.org/S4210169297","IEEE/ACM Transactions on Audio Speech and Language Processing","2329-9290",3
"https://openalex.org/S109682412","Journal of Theoretical Biology","0022-5193",3
"https://openalex.org/S132751470","Journal of Neuroscience Methods","0165-0270",3
"https://openalex.org/S817957","Information Storage and Retrieval","0020-0271",3
"https://openalex.org/S183686791","The Astrophysical Journal Supplement Series","0067-0049",3
"https://openalex.org/S18360026","Parallel Processing Letters","0129-6264",3
"https://openalex.org/S81521204","Journal of Mathematical Sociology","0022-250X",3
"https://openalex.org/S47057106","Journal of Logic and Computation","0955-792X",3
"https://openalex.org/S22656279","Electroencephalography and Clinical Neurophysiology","0013-4694",3
"https://openalex.org/S146340630","International Journal of Security and Networks","1747-8405",3
"https://openalex.org/S104875562","Physics Letters A","0375-9601",3
"https://openalex.org/S140302479","Bulletin of the American Meteorological Society","0003-0007",3
"https://openalex.org/S71913804","interactions","1072-5520",3
"https://openalex.org/S69755223","Chemometrics and Intelligent Laboratory Systems","0169-7439",3
"https://openalex.org/S63459445","IEEE Transactions on Wireless Communications","1536-1276",3
"https://openalex.org/S204851967","European Journal of Combinatorics","0195-6698",3
"https://openalex.org/S108821158","Geophysical Journal International","0956-540X",3
"https://openalex.org/S38883057","Information & Management","0378-7206",3
"https://openalex.org/S117727964","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","1939-1404",3
"https://openalex.org/S18095783","Journal of Business and Economic Statistics","0735-0015",3
"https://openalex.org/S166774750","Scientific Programming","1058-9244",3
"https://openalex.org/S145429826","Journal of Consumer Research","0093-5301",3
"https://openalex.org/S902237881","Electronic Notes in Discrete Mathematics","1571-0653",3
"https://openalex.org/S83637746","IEEE Journal of Solid-State Circuits","0018-9200",3
"https://openalex.org/S151579836","Journal of Mathematical Analysis and Applications","0022-247X",3
"https://openalex.org/S149016011","Electronics Letters","0013-5194",3
"https://openalex.org/S2764497610","Digital Journalism","2167-0811",3
"https://openalex.org/S190787756","Symmetry","2073-8994",3
"https://openalex.org/S99517592","Philosophical Transactions of the Royal Society A Mathematical Physical and Engineering Sciences","1364-503X",3
"https://openalex.org/S4210236142","Universitext","0172-5939",3
"https://openalex.org/S45918994","Annals of Mathematics","0003-486X",3
"https://openalex.org/S75627607","Psychological Bulletin","0033-2909",3
"https://openalex.org/S2765039069","Journal of Research of the National Bureau of Standards Section B Mathematics and Mathematical Physics","0022-4340",3
"https://openalex.org/S119630662","Computer Standards & Interfaces","0920-5489",3
"https://openalex.org/S130774151","Pacific Journal of Mathematics","0030-8730",3
"https://openalex.org/S4210192031","Mathematics","2227-7390",3
"https://openalex.org/S110447773","Cell","0092-8674",3
"https://openalex.org/S186921487","ACM SIGSOFT Software Engineering Notes","0163-5948",3
"https://openalex.org/S148121101","New Journal of Physics","1367-2630",3
"https://openalex.org/S4210200687","Machine Learning Science and Technology","2632-2153",3
"https://openalex.org/S115443327","Applied Geography","0143-6228",3
"https://openalex.org/S4210230340","Lecture notes in statistics","0930-0325",3
"https://openalex.org/S187806540","Chaos An Interdisciplinary Journal of Nonlinear Science","1054-1500",3
"https://openalex.org/S12647387","Optimization Letters","1862-4472",3
"https://openalex.org/S4210194376","AI Open","2666-6510",3
"https://openalex.org/S116251202","Circulation","0009-7322",3
"https://openalex.org/S72071028","Scandinavian Journal of Statistics","0303-6898",3
"https://openalex.org/S192894947","Mobile Networks and Applications","1383-469X",3
"https://openalex.org/S19068271","EPJ Web of Conferences","2100-014X",3
"https://openalex.org/S197665576","International Journal of Neural Systems","0129-0657",3
"https://openalex.org/S4210195017","International Journal of Data Science and Analytics","2364-4168",3
"https://openalex.org/S57293258","MIS Quarterly","0276-7783",3
"https://openalex.org/S4210189844","IEEE ASSP Magazine","0740-7467",3
"https://openalex.org/S16632050","ACM Transactions on Autonomous and Adaptive Systems","1556-4665",3
"https://openalex.org/S145894672","Telecommunication Systems","1018-4864",3
"https://openalex.org/S104550190","Molecular & Cellular Proteomics","1535-9476",3
"https://openalex.org/S2298632","Nature Neuroscience","1097-6256",3
"https://openalex.org/S4210173728","Lecture notes in social networks","2190-5428",3
"https://openalex.org/S2764899347","Contemporary mathematics - American Mathematical Society","0271-4132",3
"https://openalex.org/S4210211895","IEEE Journal on Selected Areas in Information Theory","2641-8770",3
"https://openalex.org/S2898150413","Visual Informatics","2468-502X",3
"https://openalex.org/S117436046","Cybernetics & Systems","0196-9722",3
"https://openalex.org/S27339233","Business & Information Systems Engineering","1867-0202",3
"https://openalex.org/S4210231814","Texts and monographs in computer science","0172-603X",3
"https://openalex.org/S4210173818","ACM Transactions on Interactive Intelligent Systems","2160-6455",3
"https://openalex.org/S4210177528","Ad Hoc Networks","1570-8705",3
"https://openalex.org/S4387283601","Proceedings of the International Conference on Automated Planning and Scheduling","2334-0835",3
"https://openalex.org/S2489169438","The R Journal","2073-4859",3
"https://openalex.org/S145630073","Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment","0168-9002",3
"https://openalex.org/S116775814","Computers and Electronics in Agriculture","0168-1699",3
"https://openalex.org/S183885566","Real-Time Systems","0922-6443",3
"https://openalex.org/S77200987","SIAM Journal on Applied Mathematics","0036-1399",3
"https://openalex.org/S147498506","Statistics Surveys","1935-7516",3
"https://openalex.org/S4210178049","PeerJ Computer Science","2376-5992",3
"https://openalex.org/S119508283","D-Lib Magazine","1082-9873",3
"https://openalex.org/S193624734","IEEE Transactions on Aerospace and Electronic Systems","0018-9251",3
"https://openalex.org/S62969111","Data Science Journal","1683-1470",3
"https://openalex.org/S147316732","IEEE Communications Letters","1089-7798",3
"https://openalex.org/S4210240257","Informatik - Forschung und Entwicklung","0178-3564",3
"https://openalex.org/S24978797","Tsinghua Science & Technology","1007-0214",3
"https://openalex.org/S103870658","PLoS Genetics","1553-7390",3
"https://openalex.org/S38703467","ACM Transactions on Modeling and Computer Simulation","1049-3301",3
"https://openalex.org/S111326731","IEEE Transactions on Geoscience and Remote Sensing","0196-2892",3
"https://openalex.org/S1980519","The Astrophysical Journal","0004-637X",3
"https://openalex.org/S101766102","Mathematical Structures in Computer Science","0960-1295",3
"https://openalex.org/S4210237176","INFORMS Journal on Computing","0899-1499",3
"https://openalex.org/S114406506","American Journal of Mathematics","0002-9327",3
"https://openalex.org/S178238111","Mathematical Problems in Engineering","1024-123X",3
"https://openalex.org/S4210225516","Synthesis lectures on data mining and knowledge discovery","2151-0067",3
"https://openalex.org/S60030702","Transactions of the American Mathematical Society","0002-9947",3
"https://openalex.org/S4210239914","Journal of the Royal Statistical Society Series A (General)","0035-9238",3
"https://openalex.org/S58069681","IEEE Transactions on Medical Imaging","0278-0062",3
"https://openalex.org/S4210174069","Proceedings - IEEE International Parallel and Distributed Processing Symposium","1530-2075",3
"https://openalex.org/S142990027","Journal of Marketing","0022-2429",3
"https://openalex.org/S4210234235","Springer monographs in mathematics","1439-7382",3
"https://openalex.org/S2737427234","Science Advances","2375-2548",3
"https://openalex.org/S204030396","Computers in Human Behavior","0747-5632",3
"https://openalex.org/S195663827","Microprocessors and Microsystems","0141-9331",3
"https://openalex.org/S200334879","Discrete Mathematics & Theoretical Computer Science","1365-8050",3
"https://openalex.org/S4210201220","Frontiers in Big Data","2624-909X",3
"https://openalex.org/S4210229206","Studies in fuzziness and soft computing","1434-9922",3
"https://openalex.org/S18904315","Journal of Symbolic Computation","0747-7171",3
"https://openalex.org/S73024538","Journal of Database Management","1063-8016",2
"https://openalex.org/S4210233022","Foundations and Trends® in Programming Languages","2325-1107",2
"https://openalex.org/S113214489","Mathematical Biosciences & Engineering","1547-1063",2
"https://openalex.org/S4210207403","Digitale Welt","2510-3008",2
"https://openalex.org/S91278097","Journal of Scheduling","1094-6136",2
"https://openalex.org/S203441484","Probability in the Engineering and Informational Sciences","0269-9648",2
"https://openalex.org/S4210203380","Synthesis lectures on human language technologies","1947-4040",2
"https://openalex.org/S2764863393","Network Security","1353-4858",2
"https://openalex.org/S200945739","ACM Transactions on Speech and Language Processing","1550-4883",2
"https://openalex.org/S172897590","The Journal of Object Technology","1660-1769",2
"https://openalex.org/S50245893","Journal of Computer Science","1549-3636",2
"https://openalex.org/S157569606","Journal of nonparametric statistics","1026-7654",2
"https://openalex.org/S185067381","Journal of Statistical Physics","0022-4715",2
"https://openalex.org/S152600803","SIAM Journal on Imaging Sciences","1936-4954",2
"https://openalex.org/S4210174276","Internet of Things","2542-6605",2
"https://openalex.org/S30806240","Cartographica The International Journal for Geographic Information and Geovisualization","0317-7173",2
"https://openalex.org/S4210212881","Proceedings of the Royal Society of London A Mathematical and Physical Sciences","0080-4630",2
"https://openalex.org/S107214695","Journal of Applied Sciences","1812-5654",2
"https://openalex.org/S8802318","Annals of the New York Academy of Sciences","0077-8923",2
"https://openalex.org/S207089700","International Journal of Information Technology & Decision Making","1793-6845",2
"https://openalex.org/S20334542","IEEE Engineering in Medicine and Biology Magazine","0739-5175",2
"https://openalex.org/S117778295","Academy of Management Journal","0001-4273",2
"https://openalex.org/S57552105","Molecular Biology and Evolution","0737-4038",2
"https://openalex.org/S93822064","Journal of Applied Non-Classical Logics","1166-3081",2
"https://openalex.org/S182666042","Naval Research Logistics (NRL)","0894-069X",2
"https://openalex.org/S4210189751","The Springer series on challenges in machine learning","2520-131X",2
"https://openalex.org/S126294776","Journal of Mathematical Psychology","0022-2496",2
"https://openalex.org/S104780363","IEEE Transactions on Affective Computing","1949-3045",2
"https://openalex.org/S163545350","Journal of Consumer Psychology","1057-7408",2
"https://openalex.org/S202812398","Information Systems Research","1047-7047",2
"https://openalex.org/S198914822","Earth Science Informatics","1865-0473",2
"https://openalex.org/S45419345","Psychological Methods","1082-989X",2
"https://openalex.org/S20631277","RAIRO - Operations Research","0399-0559",2
"https://openalex.org/S4210169774","IEEE Robotics and Automation Letters","2377-3766",2
"https://openalex.org/S4210173995","ACM Transactions on Economics and Computation","2167-8375",2
"https://openalex.org/S2496326734","IEEE Transactions on Emerging Topics in Computing","2168-6750",2
"https://openalex.org/S78180602","Pure and Applied Geophysics","0033-4553",2
"https://openalex.org/S28612791","International Journal of Health Geographics","1476-072X",2
"https://openalex.org/S138062970","The European Physical Journal Special Topics","1951-6355",2
"https://openalex.org/S62013203","Journal of Experimental Psychology General","0096-3445",2
"https://openalex.org/S4386621717","Indagationes Mathematicae (Proceedings)","1385-7258",2
"https://openalex.org/S150218641","Programming and Computer Software","0361-7688",2
"https://openalex.org/S188551233","Journal of Statistical Computation and Simulation","0094-9655",2
"https://openalex.org/S2737382968","EPJ Quantum Technology","2196-0763",2
"https://openalex.org/S4210224318","Canadian Journal of Statistics","0319-5724",2
"https://openalex.org/S4210206610","Advances in data mining and database management book series","2327-1981",2
"https://openalex.org/S4210185096","IFIP advances in information and communication technology","1868-4238",2
"https://openalex.org/S2484288132","IEEE/CAA Journal of Automatica Sinica","2329-9266",2
"https://openalex.org/S41650241","The Journal of Philosophy","0022-362X",2
"https://openalex.org/S2764422239","Journal of Basic Engineering","0021-9223",2
"https://openalex.org/S179816892","Frontiers in Neuroinformatics","1662-5196",2
"https://openalex.org/S109852484","Empirical Software Engineering","1382-3256",2
"https://openalex.org/S176610847","Journal of Mathematics and Statistics","1549-3644",2
"https://openalex.org/S62468778","New England Journal of Medicine","0028-4793",2
"https://openalex.org/S205292342","Journal of Informetrics","1751-1577",2
"https://openalex.org/S2764953436","Sustainable Computing Informatics and Systems","2210-5379",2
"https://openalex.org/S2898447089","Procedia Manufacturing","2351-9789",2
"https://openalex.org/S5405189","Autonomous Agents and Multi-Agent Systems","1387-2532",2
"https://openalex.org/S4210201727","International Journal of Semantic Computing","1793-7108",2
"https://openalex.org/S199162493","International Journal of Digital Earth","1753-8947",2
"https://openalex.org/S120392215","Nature Photonics","1749-4885",2
"https://openalex.org/S161185981","EPL (Europhysics Letters)","0295-5075",2
"https://openalex.org/S104917558","Procedia - Social and Behavioral Sciences","1877-0428",2
"https://openalex.org/S73484101","The International Journal of Robotics Research","0278-3649",2
"https://openalex.org/S11296630","The Journal of the Acoustical Society of America","0001-4966",2
"https://openalex.org/S133599136","Organizational Research Methods","1094-4281",2
"https://openalex.org/S192071280","Journal of Computational Science","1877-7503",2
"https://openalex.org/S98984247","Computational Economics","0927-7099",2
"https://openalex.org/S61274580","Annual Review of Sociology","0360-0572",2
"https://openalex.org/S4210216774","Journal for the Measurement of Physical Behaviour","2575-6605",2
"https://openalex.org/S43295729","Remote Sensing","2072-4292",2
"https://openalex.org/S190680769","International Journal of Computational Intelligence Systems","1875-6883",2
"https://openalex.org/S4210212400","Intelligent systems reference library","1868-4394",2
"https://openalex.org/S38901890","International Journal of Accounting Information Systems","1467-0895",2
"https://openalex.org/S80591372","Journal of Climate","0894-8755",2
"https://openalex.org/S172477885","Annals of Pure and Applied Logic","0168-0072",2
"https://openalex.org/S4210239678","Mathematical Proceedings of the Cambridge Philosophical Society","0305-0041",2
"https://openalex.org/S2481449237","Human-Computer Interaction","0737-0024",2
"https://openalex.org/S75054922","Journal of Advanced Transportation","0197-6729",2
"https://openalex.org/S186126824","Graphs and Combinatorics","0911-0119",2
"https://openalex.org/S95323914","Journal of Political Economy","0022-3808",2
"https://openalex.org/S123527438","Proteome Science","1477-5956",2
"https://openalex.org/S26843219","Nature reviews. Neuroscience","1471-003X",2
"https://openalex.org/S127742747","Journal of Econometrics","0304-4076",2
"https://openalex.org/S2596760093","Frontiers in Physics","2296-424X",2
"https://openalex.org/S99182027","Journal of Sound and Vibration","0022-460X",2
"https://openalex.org/S4210195673","PRX Quantum","2691-3399",2
"https://openalex.org/S4210184905","SpringerBriefs in computer science","2191-5768",2
"https://openalex.org/S4210228715","Journal of Geophysical Research Solid Earth","2169-9313",2
"https://openalex.org/S121371512","Order","0167-8094",2
"https://openalex.org/S4210218818","Massive computing","1569-2698",2
"https://openalex.org/S162526994","International Journal of Market Research","1470-7853",2
"https://openalex.org/S201530359","Environmental Pollution","0269-7491",2
"https://openalex.org/S152953893","Annals of the Association of American Geographers","0004-5608",2
"https://openalex.org/S4210237340","Distill","2476-0757",2
"https://openalex.org/S2764794781","Open Journal of Statistics","2161-718X",2
"https://openalex.org/S4210187487","Statisctics and computing/Statistics and computing","1431-8784",2
"https://openalex.org/S2737558550","Royal Society Open Science","2054-5703",2
"https://openalex.org/S4210181928","Advances in computer vision and pattern recognition","2191-6586",2
"https://openalex.org/S2764866340","Nature Human Behaviour","2397-3374",2
"https://openalex.org/S169236886","Cell Reports","2211-1247",2
"https://openalex.org/S4393918571","IEEE robotics and automation letters","2377-3774",2
"https://openalex.org/S203291325","American Scientist","0003-0996",2
"https://openalex.org/S162030435","Journal of Medicinal Chemistry","0022-2623",2
"https://openalex.org/S20265620","IEEE Control Systems","1066-033X",2
"https://openalex.org/S198098182","Energies","1996-1073",2
"https://openalex.org/S4210190441","ZOR. Zeitschrift für Operations-Research","0340-9422",2
"https://openalex.org/S35920007","EURASIP Journal on Advances in Signal Processing","1687-6172",2
"https://openalex.org/S36624081","Geophysical Research Letters","0094-8276",2
"https://openalex.org/S30934864","IET Systems Biology","1751-8849",2
"https://openalex.org/S54862371","Physical Review","0031-899X",2
"https://openalex.org/S2497375143","Energy","0360-5442",2
"https://openalex.org/S34881539","IEEE Transactions on Automation Science and Engineering","1545-5955",2
"https://openalex.org/S71117155","IEEE Transactions on Systems Science and Cybernetics","0536-1567",2
"https://openalex.org/S2898246533","IFAC Proceedings Volumes","1474-6670",2
"https://openalex.org/S4210225790","International Journal of Man-Machine Studies","0020-7373",2
"https://openalex.org/S92522684","Journal of the Academy of Marketing Science","0092-0703",2
"https://openalex.org/S164062316","International Journal of Information Security","1615-5262",2
"https://openalex.org/S118357697","Brain","0006-8950",2
"https://openalex.org/S150314616","The Annals of the American Academy of Political and Social Science","0002-7162",2
"https://openalex.org/S4210195248","Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences","1530-1605",2
"https://openalex.org/S2764661160","International Journal of Networking and Computing","2185-2839",2
"https://openalex.org/S125501549","Applied Artificial Intelligence","0883-9514",2
"https://openalex.org/S164566984","Physical Review A","1050-2947",2
"https://openalex.org/S4210201630","Database","1758-0463",2
"https://openalex.org/S1254427","Asia Pacific Journal of Operational Research","0217-5959",2
"https://openalex.org/S182655450","PROTEOMICS","1615-9853",2
"https://openalex.org/S2481029507","Data in Brief","2352-3409",2
"https://openalex.org/S130611943","Social Forces","0037-7732",2
"https://openalex.org/S4210168388","Advanced information and knowledge processing","1610-3947",2
"https://openalex.org/S4210190517","AI & Society","0951-5666",2
"https://openalex.org/S5240358","IEEE Transactions on Biomedical Engineering","0018-9294",2
"https://openalex.org/S63835026","IIE Transactions","0740-817X",2
"https://openalex.org/S92709572","Journal of Interactive Marketing","1094-9968",2
"https://openalex.org/S94688346","Methodology And Computing In Applied Probability","1387-5841",2
"https://openalex.org/S4210190100","Mathematical Biosciences","0025-5564",2
"https://openalex.org/S134345577","The Mathematical Intelligencer","0343-6993",2
"https://openalex.org/S4210201610","IEEE Transactions on Systems Man and Cybernetics - Part A Systems and Humans","1083-4427",2
"https://openalex.org/S148909191","Marketing Letters","0923-0645",2
"https://openalex.org/S16540516","Advances in Engineering Software","0965-9978",2
"https://openalex.org/S88935262","The Review of Economic Studies","0034-6527",2
"https://openalex.org/S53932126","International Journal of Data Warehousing and Mining","1548-3924",2
"https://openalex.org/S126457381","Biometrical Journal","0323-3847",2
"https://openalex.org/S4210177720","Quantum Science and Technology","2058-9565",2
"https://openalex.org/S155002599","Informatik-Spektrum","0170-6012",2
"https://openalex.org/S136038430","Mathematics in Computer Science","1661-8270",2
"https://openalex.org/S3006183880","Proceedings of the Royal Society A Mathematical Physical and Engineering Sciences","1364-5021",2
"https://openalex.org/S198823948","Computerized Medical Imaging and Graphics","0895-6111",2
"https://openalex.org/S100695177","The Astronomical Journal","0004-6256",2
"https://openalex.org/S4210204360","Journal of Survey Statistics and Methodology","2325-0984",2
"https://openalex.org/S171945920","The Journal of Law Medicine & Ethics","1073-1105",2
"https://openalex.org/S153767265","EURASIP Journal on Image and Video Processing","1687-5176",2
"https://openalex.org/S128556326","Journal of Combinatorial Theory Series A","0097-3165",2
"https://openalex.org/S17147534","Journal of Medical Internet Research","1438-8871",2
"https://openalex.org/S4210205774","Mathematical Geology","0882-8121",2
"https://openalex.org/S114430552","Journal of Clinical Investigation","0021-9738",2
"https://openalex.org/S4210202518","Proceedings - International Database Engineering and Applications Symposium","1098-8068",2
